mz,int,formula
515.19227,193.9,C27H32O10
515.228655,108.5,C28H36O9
515.26504,7.5,C29H40O8
516.041977,6.3,C22H15N1O14
516.078362,57.3,C23H19N1O13
516.114748,41,C24H23N1O12
516.151133,1.6,C25H27N1O11
517.025993,145.4,C22H14O15
517.047122,113.2,C19H18O17
517.062378,455.3,C23H18O14
517.083507,158.4,C20H22O16
517.098763,393.5,C24H22O13
517.119892,71.9,C21H26O15
517.135149,320.4,C25H26O12
517.171534,315.3,C26H30O11
517.20792,207.1,C27H34O10
517.244305,64.7,C28H38O9
518.057627,50.3,C22H17N1O14
518.094012,61.6,C23H21N1O13
518.130398,21,C24H25N1O12
519.005257,2.8,C21H12O16
519.041643,337.8,C22H16O15
519.056899,27.6,C26H16O12
519.078028,510.4,C23H20O14
519.114413,399.3,C24H24O13
519.150799,377.8,C25H28O12
519.187184,336,C26H32O11
519.223569,150.4,C27H36O10
519.259955,7.9,C28H40O9
520.109662,50,C23H23N1O13
520.146048,9,C24H27N1O12
521.020907,69.6,C21H14O16
521.036163,46.8,C25H14O13
521.057293,504.4,C22H18O15
521.072549,61.5,C26H18O12
521.093678,478.2,C23H22O14
521.130063,409.6,C24H26O13
521.145319,11.1,C28H26O10
521.166449,427,C25H30O12
521.202834,249.3,C26H34O11
521.239219,65.2,C27H38O10
522.031412,1.8,C24H13N1O13
522.052541,17.8,C21H17N1O15
522.088927,53.4,C22H21N1O14
522.125312,25.6,C23H25N1O13
522.161698,4.7,C24H29N1O12
523.015428,28.8,C24H12O14
523.036557,215.4,C21H16O16
523.051813,120.4,C25H16O13
523.072942,551,C22H20O15
523.088199,110.1,C26H20O12
523.109328,422.1,C23H24O14
523.124584,64.4,C27H24O11
523.145713,423.1,C24H28O13
523.160969,26.2,C28H28O10
523.182099,328,C25H32O12
523.197355,9,C29H32O9
523.218484,122.1,C26H36O11
524.047062,18.5,C24H15N1O13
524.068192,27.3,C21H19N1O15
524.104577,27.1,C22H23N1O14
524.140962,12.4,C23H27N1O13
525.015822,22.8,C20H14O17
525.031078,115.3,C24H14O14
525.052207,369,C21H18O16
525.067463,199.5,C25H18O13
525.088593,475.5,C22H22O15
525.103849,133.3,C26H22O12
525.124978,361.5,C23H26O14
525.140234,105,C27H26O11
525.161363,312.8,C24H30O13
525.17662,84.2,C28H30O10
525.197749,143.8,C25H34O12
525.213005,19.5,C29H34O9
525.234134,8,C26H38O11
526.026327,3.8,C23H13N1O14
526.062712,42.3,C24H17N1O13
526.099098,14.6,C25H21N1O12
527.010342,33,C23H12O15
527.031472,102.7,C20H16O17
527.046728,233.6,C24H16O14
527.067857,396.1,C21H20O16
527.083113,270.7,C25H20O13
527.104243,309.2,C22H24O15
527.119499,188.2,C26H24O12
527.140628,243.3,C23H28O14
527.155884,145.2,C27H28O11
527.177013,152.8,C24H32O13
527.19227,116.1,C28H32O10
527.213399,24.1,C25H36O12
527.228655,67.7,C29H36O9
527.26504,1.8,C30H40O8
528.078362,45.8,C24H19N1O13
528.114748,21.5,C25H23N1O12
529.025993,138.6,C23H14O15
529.047122,164.5,C20H18O17
529.062378,368.7,C24H18O14
529.083507,271.7,C21H22O16
529.098763,303.6,C25H22O13
529.119892,175.7,C22H26O15
529.135149,233.3,C26H26O12
529.156278,116.6,C23H30O14
529.171534,225.1,C27H30O11
529.192663,24.2,C24H34O13
529.20792,158.4,C28H34O10
529.244305,54.7,C29H38O9
530.094012,52.9,C24H21N1O13
530.130398,20.7,C25H25N1O12
531.005257,6.8,C22H12O16
531.041643,291.5,C23H16O15
531.062772,161,C20H20O17
531.078028,451,C24H20O14
531.114413,332.1,C25H24O13
531.150799,305.6,C26H28O12
531.171928,4.2,C23H32O14
531.187184,265.4,C27H32O11
531.223569,161,C28H36O10
531.259955,32.1,C29H40O9
532.073277,57.9,C23H19N1O14
532.109662,52.1,C24H23N1O13
532.146048,9.1,C25H27N1O12
533.020907,88.8,C22H14O16
533.036163,13.3,C26H14O13
533.057293,460.2,C23H18O15
533.072549,23.7,C27H18O12
533.093678,452.9,C24H22O14
533.130063,363.1,C25H26O13
533.145319,4.6,C29H26O10
533.166449,377.9,C26H30O12
533.202834,278.4,C27H34O11
533.239219,116.2,C28H38O10
533.275605,3.8,C29H42O9
534.052541,23.2,C22H17N1O15
534.088927,71.6,C23H21N1O14
534.125312,28.4,C24H25N1O13
534.161698,3,C25H29N1O12
535.036557,252.8,C22H16O16
535.051813,72.2,C26H16O13
535.072942,528.6,C23H20O15
535.088199,56.5,C27H20O12
535.109328,408.2,C24H24O14
535.124584,24.1,C28H24O11
535.145713,403.9,C25H28O13
535.160969,4.2,C29H28O10
535.182099,364.1,C26H32O12
535.197355,3.5,C30H32O9
535.218484,184.9,C27H36O11
535.25487,30.3,C28H40O10
536.068192,36.5,C22H19N1O15
536.104577,32,C23H23N1O14
536.140962,12.8,C24H27N1O13
537.015822,16.9,C21H14O17
537.031078,71.9,C25H14O14
537.052207,381.9,C22H18O16
537.067463,132.5,C26H18O13
537.088593,508.2,C23H22O15
537.103849,79.8,C27H22O12
537.124978,393.1,C24H26O14
537.140234,57.7,C28H26O11
537.161363,393.6,C25H30O13
537.17662,16.3,C29H30O10
537.197749,261.8,C26H34O12
537.213005,11.4,C30H34O9
537.234134,79.5,C27H38O11
538.062712,15.7,C25H17N1O13
538.083842,32.5,C22H21N1O15
538.120227,18.9,C23H25N1O14
539.010342,7.8,C24H12O15
539.031472,119.1,C21H16O17
539.046728,166.4,C25H16O14
539.067857,441.8,C22H20O16
539.083113,181.6,C26H20O13
539.104243,369.6,C23H24O15
539.119499,122.2,C27H24O12
539.140628,350.8,C24H28O14
539.155884,80.3,C28H28O11
539.177013,261.8,C25H32O13
539.19227,63.2,C29H32O10
539.213399,118,C26H36O12
539.228655,14.5,C30H36O9
540.041977,17.8,C24H15N1O14
540.078362,43.7,C25H19N1O13
540.114748,8.2,C26H23N1O12
541.025993,110.8,C24H14O15
541.047122,194,C21H18O17
541.062378,272.9,C25H18O14
541.083507,378.3,C22H22O16
541.098763,219.1,C26H22O13
541.119892,255.5,C23H26O15
541.135149,156.5,C27H26O12
541.156278,215.2,C24H30O14
541.171534,127.8,C28H30O11
541.192663,114.1,C25H34O13
541.20792,84.3,C29H34O10
541.229049,7.2,C26H38O12
541.244305,11.7,C30H38O9
542.057627,35.1,C24H17N1O14
542.078756,9.7,C21H21N1O16
542.094012,45.5,C25H21N1O13
542.130398,4,C26H25N1O12
542.151527,2,C23H29N1O14
543.026386,10.5,C20H16O18
543.041643,252.6,C24H16O15
543.062772,231.8,C21H20O17
543.078028,374,C25H20O14
543.099157,236.2,C22H24O16
543.114413,257.4,C26H24O13
543.135543,149.3,C23H28O15
543.150799,222.6,C27H28O12
543.171928,90.8,C24H32O14
543.187184,196.2,C28H32O11
543.208313,4.3,C25H36O13
543.223569,113.8,C29H36O10
543.259955,17.5,C30H40O9
544.036891,16,C23H15N1O15
544.073277,70.5,C24H19N1O14
544.109662,34,C25H23N1O13
544.146048,8.3,C26H27N1O12
545.020907,82.9,C23H14O16
545.042036,51.5,C20H18O18
545.057293,423.6,C24H18O15
545.078422,171.3,C21H22O17
545.093678,421.5,C25H22O14
545.114807,100.1,C22H26O16
545.130063,306.5,C26H26O13
545.151192,41.8,C23H30O15
545.166449,294.2,C27H30O12
545.202834,230.8,C28H34O11
545.239219,120.5,C29H38O10
545.275605,3.5,C30H42O9
546.052541,28.9,C23H17N1O15
546.088927,66.8,C24H21N1O14
546.125312,37.5,C25H25N1O13
546.161698,1.6,C26H29N1O12
547.015428,4.3,C26H12O14
547.036557,236.1,C23H16O16
547.051813,14.6,C27H16O13
547.072942,505.6,C24H20O15
547.109328,399.4,C25H24O14
547.130457,22.1,C22H28O16
547.145713,360.5,C26H28O13
547.182099,337.7,C27H32O12
547.218484,218.4,C28H36O11
547.25487,73.9,C29H40O10
548.068192,43.3,C23H19N1O15
548.104577,54.4,C24H23N1O14
548.140962,7.8,C25H27N1O13
549.015822,31.6,C22H14O17
549.031078,43.4,C26H14O14
549.052207,384.8,C23H18O16
549.067463,72.8,C27H18O13
549.088593,483.6,C24H22O15
549.103849,38,C28H22O12
549.124978,377.7,C25H26O14
549.161363,383.3,C26H30O13
549.197749,317,C27H34O12
549.234134,148.5,C28H38O11
549.270519,3.7,C29H42O10
550.083842,54.9,C23H21N1O15
550.120227,30.1,C24H25N1O14
551.010342,4.1,C25H12O15
551.031472,139.1,C22H16O17
551.046728,127.4,C26H16O14
551.067857,479.7,C23H20O16
551.083113,119.1,C27H20O13
551.104243,415.2,C24H24O15
551.119499,69.5,C28H24O12
551.140628,376.6,C25H28O14
551.155884,41.4,C29H28O11
551.177013,362.6,C26H32O13
551.213399,198.6,C27H36O12
551.249784,42,C28H40O11
552.099491,43.6,C23H23N1O15
552.135877,13.8,C24H27N1O14
553.025993,82,C25H14O15
553.047122,243.9,C22H18O17
553.062378,199.6,C26H18O14
553.083507,445.2,C23H22O16
553.098763,154,C27H22O13
553.119892,342.6,C24H26O15
553.135149,100.5,C28H26O12
553.156278,329.5,C25H30O14
553.171534,75.4,C29H30O11
553.192663,236.3,C26H34O13
553.20792,29.2,C30H34O10
553.229049,82.9,C27H38O12
553.244305,2,C31H38O9
554.057627,30.3,C25H17N1O14
554.078756,22.2,C22H21N1O16
554.094012,29.9,C26H21N1O13
554.115141,28.4,C23H25N1O15
554.151527,6.1,C24H29N1O14
555.005257,4.1,C24H12O16
555.026386,37.3,C21H16O18
555.041643,187.3,C25H16O15
555.062772,306.2,C22H20O17
555.078028,289.4,C26H20O14
555.099157,326.3,C23H24O16
555.114413,208,C27H24O13
555.135543,241.2,C24H28O15
555.150799,158.3,C28H28O12
555.171928,183.9,C25H32O14
555.187184,112.1,C29H32O11
555.208313,76.5,C26H36O13
555.223569,50.7,C30H36O10
555.244699,2.6,C27H40O12
556.036891,8,C24H15N1O15
556.073277,42.5,C25H19N1O14
556.109662,38.4,C26H23N1O13
557.020907,76.5,C24H14O16
557.042036,90.6,C21H18O18
557.057293,334,C25H18O15
557.078422,267,C22H22O17
557.093678,338.2,C26H22O14
557.114807,188.9,C23H26O16
557.130063,237.6,C27H26O13
557.151192,135.4,C24H30O15
557.166449,198.4,C28H30O12
557.187578,68.4,C25H34O14
557.202834,155.1,C29H34O11
557.223963,2.3,C26H38O13
557.239219,83.2,C30H38O10
558.052541,26.9,C24H17N1O15
558.088927,66.3,C25H21N1O14
558.161698,5.2,C27H29N1O12
559.036557,191.3,C24H16O16
559.057686,119.2,C21H20O18
559.072942,442,C25H20O15
559.094072,145.1,C22H24O17
559.109328,340.9,C26H24O14
559.130457,81.3,C23H28O16
559.145713,265,C27H28O13
559.182099,258.3,C28H32O12
559.218484,181.3,C29H36O11
559.25487,63.8,C30H40O10
560.031806,6,C23H15N1O16
560.068192,42.5,C24H19N1O15
560.104577,48.2,C25H23N1O14
561.015822,23.8,C23H14O17
561.052207,369.7,C24H18O16
561.067463,29.4,C28H18O13
561.088593,468,C25H22O15
561.124978,344.5,C26H26O14
561.161363,339.2,C27H30O13
561.197749,302.5,C28H34O12
561.234134,162.4,C29H38O11
561.270519,13.5,C30H42O10
562.083842,69,C24H21N1O15
562.120227,41,C25H25N1O14
562.156612,8.5,C26H29N1O13
563.031472,124.2,C23H16O17
563.046728,77.2,C27H16O14
563.067857,495.1,C24H20O16
563.083113,66.6,C28H20O13
563.104243,411.6,C25H24O15
563.140628,349.2,C26H28O14
563.177013,354.4,C27H32O13
563.213399,245.9,C28H36O12
563.249784,92.1,C29H40O11
564.063106,23.7,C23H19N1O16
564.078362,13.3,C27H19N1O13
564.099491,55.7,C24H23N1O15
564.172262,3,C26H31N1O13
565.025993,27.8,C26H14O15
565.047122,254.8,C23H18O17
565.062378,121.2,C27H18O14
565.083507,465.9,C24H22O16
565.098763,108.6,C28H22O13
565.119892,344,C25H26O15
565.135149,48.7,C29H26O12
565.156278,355.6,C26H30O14
565.171534,38.3,C30H30O11
565.192663,304.4,C27H34O13
565.20792,3.5,C31H34O10
565.229049,146.1,C28H38O12
566.115141,23,C24H25N1O15
566.151527,3.8,C25H29N1O14
566.187912,4,C26H33N1O13
567.026386,25.5,C22H16O18
567.041643,131.3,C26H16O15
567.062772,336.6,C23H20O17
567.078028,180.6,C27H20O14
567.099157,383.3,C24H24O16
567.114413,130.9,C28H24O13
567.135543,311.7,C25H28O15
567.150799,99.3,C29H28O12
567.171928,293.3,C26H32O14
567.187184,30.7,C30H32O11
567.208313,180,C27H36O13
567.223569,6,C31H36O10
567.244699,43,C28H40O12
568.073277,32.6,C26H19N1O14
568.109662,11.1,C27H23N1O13
568.130791,13.1,C24H27N1O15
569.020907,37.8,C25H14O16
569.042036,109.1,C22H18O18
569.057293,241.6,C26H18O15
569.078422,331.2,C23H22O17
569.093678,246.6,C27H22O14
569.114807,288.1,C24H26O16
569.130063,157.9,C28H26O13
569.151192,213.8,C25H30O15
569.166449,126,C29H30O12
569.187578,164.4,C26H34O14
569.202834,74.4,C30H34O11
569.223963,38.6,C27H38O13
569.239219,6.9,C31H38O10
570.052541,17.2,C25H17N1O15
570.088927,44.2,C26H21N1O14
571.036557,153.7,C25H16O16
571.057686,176.4,C22H20O18
571.072942,326.4,C26H20O15
571.094072,253.7,C23H24O17
571.109328,240.1,C27H24O14
571.130457,157.9,C24H28O16
571.145713,203.1,C28H28O13
571.166843,117.7,C25H32O15
571.182099,167,C29H32O12
571.203228,52.1,C26H36O14
571.218484,108.8,C30H36O11
571.25487,6.8,C31H40O10
572.068192,51.8,C25H19N1O15
572.104577,37,C26H23N1O14
572.140962,15.9,C27H27N1O13
573.015822,13.7,C24H14O17
573.036951,22.8,C21H18O19
573.052207,320,C25H18O16
573.073336,140.3,C22H22O18
573.088593,410.8,C26H22O15
573.109722,131.7,C23H26O17
573.124978,267.7,C27H26O14
573.161363,251.2,C28H30O13
573.182493,24.6,C25H34O15
573.197749,211.2,C29H34O12
573.234134,107.4,C30H38O11
573.270519,5,C31H42O10
574.047456,13.8,C24H17N1O16
574.104971,6,C22H25N1O17
574.120227,47.3,C26H25N1O14
574.156612,8.7,C27H29N1O13
575.031472,131,C24H16O17
575.046728,20.9,C28H16O14
575.067857,431.5,C25H20O16
575.088986,74.1,C22H24O18
575.104243,386,C26H24O15
575.140628,286.6,C27H28O14
575.161757,6.8,C24H32O16
575.177013,297.5,C28H32O13
575.213399,222.9,C29H36O12
575.249784,96.3,C30H40O11
576.063106,19.2,C24H19N1O16
576.099491,40.2,C25H23N1O15
576.135877,30.4,C26H27N1O14
577.010736,3,C23H14O18
577.025993,17,C27H14O15
577.047122,242.2,C24H18O17
577.062378,68.2,C28H18O14
577.071622,29.8,C18H26O19S1
577.083507,484.4,C25H22O16
577.098763,50.2,C29H22O13
577.119892,346.9,C26H26O15
577.156278,339.9,C27H30O14
577.192663,296,C28H34O13
577.229049,162.1,C29H38O12
577.265434,25.3,C30H42O11
578.078756,30.2,C24H21N1O16
578.115141,48.2,C25H25N1O15
579.026386,49.4,C23H16O18
579.041643,86.4,C27H16O15
579.062772,372.6,C24H20O17
579.078028,117.9,C28H20O14
579.099157,391.2,C25H24O16
579.114413,74.4,C29H24O13
579.135543,310.3,C26H28O15
579.150799,19.6,C30H28O12
579.171928,331.5,C27H32O14
579.187184,6.9,C31H32O11
579.208313,233.4,C28H36O13
579.244699,86,C29H40O12
580.073277,23.9,C27H19N1O14
580.094406,33.3,C24H23N1O16
580.167177,3.6,C26H31N1O14
581.020907,36.7,C26H14O16
581.042036,132.1,C23H18O18
581.057293,166,C27H18O15
581.078422,381.6,C24H22O17
581.093678,178.8,C28H22O14
581.102922,8.4,C18H30O19S1
581.114807,329.6,C25H26O16
581.130063,102.5,C29H26O13
581.151192,289,C26H30O15
581.166449,66.2,C30H30O12
581.187578,231.6,C27H34O14
581.202834,25.9,C31H34O11
581.223963,121.5,C28H38O13
581.260349,7.2,C29H42O12
582.052541,6.2,C26H17N1O15
582.110056,20.6,C24H25N1O16
582.125312,7.3,C28H25N1O13
583.036557,126.6,C26H16O16
583.057686,206.8,C23H20O18
583.072942,258.6,C27H20O15
583.094072,305,C24H24O17
583.109328,199.3,C28H24O14
583.130457,241.3,C25H28O16
583.145713,132.6,C29H28O13
583.166843,198.7,C26H32O15
583.182099,100.7,C30H32O12
583.203228,124.6,C27H36O14
583.218484,61.6,C31H36O11
583.239613,12.2,C28H40O13
583.25487,3.5,C32H40O10
584.068192,31.9,C26H19N1O15
584.104577,34.3,C27H23N1O14
584.125706,4.3,C24H27N1O16
584.140962,7,C28H27N1O13
584.162091,2.1,C25H31N1O15
585.015822,18.7,C25H14O17
585.036951,17.2,C22H18O19
585.052207,247.3,C26H18O16
585.073336,203.1,C23H22O18
585.088593,305.4,C27H22O15
585.109722,179.1,C24H26O17
585.124978,222.8,C28H26O14
585.146107,139.1,C25H30O16
585.161363,177,C29H30O13
585.182493,92.6,C26H34O15
585.197749,135.3,C30H34O12
585.218878,22.1,C27H38O14
585.234134,54.2,C31H38O11
585.270519,1.7,C32H42O10
586.083842,46.2,C26H21N1O15
586.120227,32.4,C27H25N1O14
586.156612,7.2,C28H29N1O13
587.031472,107,C25H16O17
587.052601,56.2,C22H20O19
587.067857,338.4,C26H20O16
587.088986,139.6,C23H24O18
587.104243,318.3,C27H24O15
587.125372,82,C24H28O17
587.140628,247.7,C28H28O14
587.161757,50.1,C25H32O16
587.177013,223.8,C29H32O13
587.198143,10.8,C26H36O15
587.213399,150.4,C30H36O12
587.249784,44.6,C31H40O11
588.063106,33.3,C25H19N1O16
588.099491,53.7,C26H23N1O15
589.047122,241.7,C25H18O17
589.083507,414.3,C26H22O16
589.119892,305.4,C27H26O15
589.141022,18.2,C24H30O17
589.156278,265,C28H30O14
589.192663,230.4,C29H34O13
589.229049,143.1,C30H38O12
589.265434,15.2,C31H42O11
590.042371,4.2,C24H17N1O17
590.078756,34.3,C25H21N1O16
590.115141,43.3,C26H25N1O15
590.151527,23.6,C27H29N1O14
591.026386,47.9,C24H16O18
591.041643,50.6,C28H16O15
591.062772,342.7,C25H20O17
591.078028,60.2,C29H20O14
591.099157,400.9,C26H24O16
591.114413,42.1,C30H24O13
591.135543,287.9,C27H28O15
591.171928,288.1,C28H32O14
591.187184,2,C32H32O11
591.208313,232.6,C29H36O13
591.244699,104.6,C30H40O12
592.058021,15.1,C24H19N1O17
592.094406,49.6,C25H23N1O16
592.130791,24.4,C26H27N1O15
592.167177,6.8,C27H31N1O14
593.020907,15.8,C27H14O16
593.042036,132.4,C24H18O18
593.057293,112.8,C28H18O15
593.078422,366.3,C25H22O17
593.093678,92.3,C29H22O14
593.114807,332,C26H26O16
593.130063,56.7,C30H26O13
593.151192,288,C27H30O15
593.166449,24.9,C31H30O12
593.187578,273.8,C28H34O14
593.202834,1.7,C32H34O11
593.223963,161.8,C29H38O13
593.260349,30.4,C30H42O12
594.052541,6.6,C27H17N1O15
594.110056,41.2,C25H25N1O16
594.146442,8.1,C26H29N1O15
595.036557,91,C27H16O16
595.057686,214.1,C24H20O18
595.072942,176.3,C28H20O15
595.094072,309.8,C25H24O17
595.109328,124.2,C29H24O14
595.130457,262.5,C26H28O16
595.145713,92.8,C30H28O13
595.166843,250.4,C27H32O15
595.182099,54.7,C31H32O12
595.203228,188.9,C28H36O14
595.218484,9.2,C32H36O11
595.239613,70.8,C29H40O13
596.068192,21.8,C27H19N1O15
596.104577,15.4,C28H23N1O14
596.125706,16.4,C25H27N1O16
597.015822,10.3,C26H14O17
597.036951,43.8,C23H18O19
597.052207,186.4,C27H18O16
597.073336,255.4,C24H22O18
597.088593,224.2,C28H22O15
597.109722,236.1,C25H26O17
597.124978,156.5,C29H26O14
597.146107,196.4,C26H30O16
597.161363,108.9,C30H30O13
597.182493,167.9,C27H34O15
597.197749,89.7,C31H34O12
597.218878,93.2,C28H38O14
597.234134,17.8,C32H38O11
599.031472,93.2,C26H16O17
599.052601,102.6,C23H20O19
599.067857,275.3,C27H20O16
599.088986,195,C24H24O18
599.104243,255.8,C28H24O15
599.125372,146.1,C25H28O17
599.140628,180.3,C29H28O14
599.161757,120.8,C26H32O16
599.177013,132.5,C30H32O13
599.198143,76.8,C27H36O15
599.213399,106.1,C31H36O12
599.234528,3,C28H40O14
599.249784,18.1,C32H40O11
600.099491,37.8,C27H23N1O15
600.135877,16.2,C28H27N1O14
600.172262,3.1,C29H31N1O13
601.010736,4.7,C25H14O18
601.047122,191.6,C26H18O17
601.068251,102,C23H22O19
601.083507,336,C27H22O16
601.104636,133.3,C24H26O18
601.119892,260.3,C28H26O15
601.141022,54.7,C25H30O17
601.156278,202.9,C29H30O14
601.177407,37.2,C26H34O16
601.192663,173.3,C30H34O13
601.229049,95.9,C31H38O12
601.265434,10.1,C32H42O11
602.078756,55.5,C26H21N1O16
602.115141,41.9,C27H25N1O15
602.151527,11.1,C28H29N1O14
603.026386,43.7,C25H16O18
603.062772,306,C26H20O17
603.099157,344.7,C27H24O16
603.120286,47,C24H28O18
603.135543,255.5,C28H28O15
603.171928,221.4,C29H32O14
603.208313,190.4,C30H36O13
603.244699,73.9,C31H40O12
604.058021,11.8,C25H19N1O17
604.094406,58.4,C26H23N1O16
604.130791,36.8,C27H27N1O15
605.042036,134,C25H18O18
605.057293,45.4,C29H18O15
605.078422,356,C26H22O17
605.093678,36.8,C30H22O14
605.114807,292.7,C27H26O16
605.130063,13.8,C31H26O13
605.151192,255.5,C28H30O15
605.187578,235.9,C29H34O14
605.223963,170.5,C30H38O13
605.260349,27.3,C31H42O12
606.110056,29.8,C26H25N1O16
606.146442,12.4,C27H29N1O15
607.036557,47.6,C28H16O16
607.057686,232.1,C25H20O18
607.072942,124.5,C29H20O15
607.094072,352.9,C26H24O17
607.109328,77.9,C30H24O14
607.130457,258,C27H28O16
607.145713,41,C31H28O13
607.166843,251.4,C28H32O15
607.182099,11.5,C32H32O12
607.203228,227.1,C29H36O14
607.239613,99.3,C30H40O13
608.125706,32.4,C26H27N1O16
608.162091,3.1,C27H31N1O15
609.015822,7.3,C27H14O17
609.036951,50.2,C24H18O19
609.052207,123.1,C28H18O16
609.073336,273.6,C25H22O18
609.088593,148.3,C29H22O15
609.109722,279.1,C26H26O17
609.124978,95.5,C30H26O14
609.146107,218.7,C27H30O16
609.161363,55.3,C31H30O13
609.182493,212.2,C28H34O15
609.197749,30.3,C32H34O12
609.218878,144.6,C29H38O14
609.234134,8.5,C33H38O11
609.255263,27.4,C30H42O13
611.031472,58.1,C27H16O17
611.052601,107.5,C24H20O19
611.067857,210.3,C28H20O16
611.088986,247.1,C25H24O18
611.104243,181.6,C29H24O15
611.125372,188.8,C26H28O17
611.140628,123.8,C30H28O14
611.161757,165.7,C27H32O16
611.177013,93.7,C31H32O13
611.198143,141,C28H36O15
611.213399,49,C32H36O12
611.234528,44.2,C29H40O14
611.249784,11.6,C33H40O11
612.135877,16.9,C29H27N1O14
613.047122,158.6,C27H18O17
613.068251,131.5,C24H22O19
613.083507,267.1,C28H22O16
613.104636,167.7,C25H26O18
613.119892,203.1,C29H26O15
613.141022,130.5,C26H30O17
613.156278,155,C30H30O14
613.177407,99.4,C27H34O16
613.192663,109.9,C31H34O13
613.213792,39.9,C28H38O15
613.229049,58.3,C32H38O12
613.265434,2.5,C33H42O11
614.151527,10.4,C29H29N1O14
615.026386,25,C26H16O18
615.062772,238.5,C27H20O17
615.083901,122,C24H24O19
615.099157,286.5,C28H24O16
615.120286,99.7,C25H28O18
615.135543,206.6,C29H28O15
615.156672,48.8,C26H32O17
615.171928,162.6,C30H32O14
615.193057,16,C27H36O16
615.208313,121.1,C31H36O13
615.244699,58.3,C32H40O12
616.058021,20.3,C26H19N1O17
616.094406,39.9,C27H23N1O16
616.167177,5.3,C29H31N1O14
617.042036,121.4,C26H18O18
617.078422,318.9,C27H22O17
617.099551,62.5,C24H26O19
617.114807,272.4,C28H26O16
617.135936,19.3,C25H30O18
617.151192,211.7,C29H30O15
617.187578,186.3,C30H34O14
617.223963,115.2,C31H38O13
617.260349,17.4,C32H42O12
618.110056,45,C27H25N1O16
618.146442,7.3,C28H29N1O15
618.182827,3.5,C29H33N1O14
619.021301,9.8,C25H16O19
619.036557,9.9,C29H16O16
619.057686,217,C26H20O18
619.072942,54.1,C30H20O15
619.094072,310.4,C27H24O17
619.109328,29.1,C31H24O14
619.115201,18.5,C24H28O19
619.130457,247.8,C28H28O16
619.166843,226.2,C29H32O15
619.182099,1.9,C33H32O12
619.203228,202.4,C30H36O14
619.239613,105,C31H40O13
620.089321,30.5,C26H23N1O17
620.162091,6.7,C28H31N1O15
621.015822,4.7,C28H14O17
621.036951,41.4,C25H18O19
621.052207,85.7,C29H18O16
621.073336,257.1,C26H22O18
621.088593,99.5,C30H22O15
621.109722,274,C27H26O17
621.124978,32.2,C31H26O14
621.146107,229.1,C28H30O16
621.161363,20.9,C32H30O13
621.182493,201.1,C29H34O15
621.197749,8.6,C33H34O12
621.218878,157.2,C30H38O14
621.255263,37,C31H42O13
622.104971,25.7,C26H25N1O17
623.031472,26.5,C28H16O17
623.052601,125.3,C25H20O19
623.067857,122,C29H20O16
623.088986,244.8,C26H24O18
623.104243,119.4,C30H24O15
623.125372,210,C27H28O17
623.140628,75.7,C31H28O14
623.161757,174.5,C28H32O16
623.177013,43.7,C32H32O13
623.198143,173.5,C29H36O15
623.213399,15.1,C33H36O12
623.234528,82.2,C30H40O14
625.047122,120.9,C28H18O17
625.068251,146.5,C25H22O19
625.083507,192.8,C29H22O16
625.104636,210.7,C26H26O18
625.119892,137.3,C30H26O15
625.141022,147.1,C27H30O17
625.156278,105.2,C31H30O14
625.177407,144.8,C28H34O16
625.192663,70.9,C32H34O13
625.213792,93.6,C29H38O15
625.229049,31.4,C33H38O12
625.250178,19,C30H42O14
625.265434,3.6,C34H42O11
627.026386,22.9,C27H16O18
627.047515,25.1,C24H20O20
627.062772,190.4,C28H20O17
627.083901,139.5,C25H24O19
627.099157,219.5,C29H24O16
627.120286,134.2,C26H28O18
627.135543,160.8,C30H28O15
627.156672,105,C27H32O17
627.171928,130.9,C31H32O14
627.193057,65.3,C28H36O16
627.208313,84.4,C32H36O13
627.229443,14.8,C29H40O15
627.244699,30.9,C33H40O12
628.058021,14.4,C27H19N1O17
628.130791,21.2,C29H27N1O15
629.042036,103.7,C27H18O18
629.063165,34.7,C24H22O20
629.078422,247.5,C28H22O17
629.099551,92.2,C25H26O19
629.114807,211.8,C29H26O16
629.135936,65.6,C26H30O18
629.151192,177.8,C30H30O15
629.172322,42.3,C27H34O17
629.187578,128.1,C31H34O14
629.208707,10.1,C28H38O16
629.223963,88.3,C32H38O13
629.260349,18.1,C33H42O12
630.073671,25.3,C27H21N1O17
630.110056,36.1,C28H25N1O16
631.021301,4.1,C26H16O19
631.057686,187.7,C27H20O18
631.094072,270,C28H24O17
631.130457,207.5,C29H28O16
631.151586,10.1,C26H32O18
631.166843,188.5,C30H32O15
631.187972,8.5,C27H36O17
631.203228,145.7,C31H36O14
631.239613,85,C32H40O13
631.275999,11.2,C33H44O12
633.036951,56.5,C26H18O19
633.052207,37.7,C30H18O16
633.073336,236.8,C27H22O18
633.088593,22.6,C31H22O15
633.109722,254.1,C28H26O17
633.124978,18.4,C32H26O14
633.146107,187.7,C29H30O16
633.182493,187.3,C30H34O15
633.218878,138.8,C31H38O14
633.255263,42.5,C32H42O13
635.031472,8.5,C29H16O17
635.052601,112.4,C26H20O19
635.067857,64.1,C30H20O16
635.088986,252.7,C27H24O18
635.104243,64.7,C31H24O15
635.125372,218.3,C28H28O17
635.140628,22.2,C32H28O14
635.161757,179.8,C29H32O16
635.177013,3.3,C33H32O13
635.198143,167.3,C30H36O15
635.234528,95.5,C31H40O14
