mz,int,formula
348.07384,17953690,C16H15N1O8
348.081978,18936732,C16H16O8 13C1
348.097232,4416419,C20H16O5 13C1
348.110249,10646440,C17H19N1O7
348.118339,22737836,C17H20O7 13C1
348.154711,17904570,C18H24O6 13C1
348.191072,3294152,C19H28O5 13C1
349.019074,14578960,C15H10O10
349.021468,26932496,C15H10O10
349.036736,15660311,C19H10O7
349.055466,12031262,C16H14O9
349.057861,108885280,C16H14O9
349.06123,9327904,C9H18O14
349.069106,8697123,C24H14O1S1
349.073114,20313380,C20H14O6
349.07703,4071207,C15H15N1O8 13C1
349.094256,144799024,C17H18O8
349.105441,8328498,C25H18S1
349.109515,14021939,C21H18O5
349.13064,160134464,C18H22O7
349.167021,60323148,C19H26O6
349.203439,6632793,C20H30O5
350.024795,4368029,C14H10O10 13C1
350.040058,2877091,C18H10O7 13C1
350.053111,13252264,C15H13N1O9
350.06122,19101354,C15H14O9 13C1
350.076487,4773553,C19H14O6 13C1
350.089527,18904758,C16H17N1O8
350.097612,25425594,C16H18O8 13C1
350.125874,8312517,C17H21N1O7
350.134003,30865096,C17H22O7 13C1
350.170402,12670678,C18H26O6 13C1
350.998387,7575580,C14H8O11
351.015973,10852387,C18H8O8
351.03475100000003,13596714,C15H12O10
351.037135,75397160,C15H12O10
351.050052,5793841,C23H12O2S1
351.052392,23427122,C19H12O7
351.073524,148994112,C16H16O9
351.088795,20576320,C20H16O6
351.092214,4339777,C15H17N1O8 13C1
351.109918,213350464,C17H20O8
351.125163,11573326,C21H20O5
351.146297,138508368,C18H24O7
351.161547,6428764,C22H24O4
351.182677,23066724,C19H28O6
352.032443,6183347,C14H11N1O10
352.040484,10385846,C14H12O10 13C1
352.055696,4635068,C18H12O7 13C1
352.068791,19528130,C15H15N1O9
352.076894,24836548,C15H16O9 13C1
352.092071,5376458,C19H16O6 13C1
352.105193,15759823,C16H19N1O8
352.113267,38205908,C16H20O8 13C1
352.149661,27982304,C17H24O7 13C1
352.186099,4291055,C18H28O6 13C1
353.016405,20921142,C14H10O11
353.029256,5851963,C22H10O3S1
353.031643,21920572,C18H10O8
353.052791,138902336,C15H14O10
353.068062,29326154,C19H14O7
353.071492,4332363,C14H15N1O9 13C1
353.089178,207059792,C16H18O9
353.100415,7560022,C24H18O1S1
353.104447,22346584,C20H18O6
353.124367,10304352,C17H22O8
353.125573,206011232,C17H22O8
353.140851,14433126,C21H22O5
353.161957,58424176,C18H26O7
353.177222,6601589,C22H26O4
354.019721,3521727,C13H10O11 13C1
354.03497,2985157,C17H10O8 13C1
354.048056,11369674,C14H13N1O10
354.056148,21691598,C14H14O10 13C1
354.07139,6757587,C18H14O7 13C1
354.084454,17939672,C15H17N1O9
354.092545,34503900,C15H18O9 13C1
354.107816,4631778,C19H18O6 13C1
354.120895,6065383,C16H21N1O8
354.128929,38108392,C16H22O8 13C1
354.144151,3673328,C20H22O5 13C1
354.165264,11140344,C17H26O7 13C1
355.010918,7700036,C17H8O9
355.032062,73760328,C14H12O11
355.044967,7511633,C22H12O3S1
355.047321,32636498,C18H12O8
355.068454,164593248,C15H16O10
355.083708,36568672,C19H16O7
355.089562,9674338,C15H17N1O8 17O1
355.089562,9674338,C12H20O12
355.093511,5074532,C16H18O8 18O1
355.095992,3567205,C14H18O9 13C2
355.10484,196443760,C16H20O9
355.120094,26115694,C20H20O6
355.141223,87785080,C17H24O8
355.156497,15056509,C21H24O5
355.177619,10198661,C18H28O7
356.035419,9445333,C13H12O11 13C1
356.050661,6152155,C17H12O8 13C1
356.063705,14778336,C14H15N1O10
356.071807,26083300,C14H16O10 13C1
356.087063,6242281,C18H16O7 13C1
356.100148,9863150,C15H19N1O9
356.108198,32964594,C15H20O9 13C1
356.123502,7512056,C19H20O6 13C1
356.144605,16711680,C16H24O8 13C1
356.159754,4001798,C20H24O5 13C1
357.011329,11174227,C13H10O12
357.026605,20382042,C17H10O9
357.029999,5939547,C10H14O14
357.047728,106529120,C14H14O11
357.062983,45547880,C18H14O8
357.066315,8454505,C11H18O13
357.072762,4698476,C15H16O9 18O1
357.084109,125403504,C15H18O10
357.099362,45842804,C19H18O7
357.110356,5015930,C14H20O9 13C2
357.120497,82936192,C16H22O9
357.135745,36471172,C20H22O6
357.156898,14631308,C17H26O8
357.172134,16974226,C21H26O5
358.029985,3810019,C16H10O9 13C1
358.051104,13894379,C13H14O11 13C1
358.058251,8839918,C17H13N1O8
358.066342,8626929,C17H14O8 13C1
358.087484,18989816,C14H18O10 13C1
358.094621,6583036,C18H17N1O7
358.102707,7242495,C18H18O7 13C1
358.123854,15368967,C15H22O9 13C1
358.139132,10191629,C19H22O6 13C1
358.175497,3302172,C20H26O5 13C1
359.005866,8193121,C16H8O10
359.027001,27657322,C13H12O12
359.039861,10798190,C17H12O9
359.042247,42501232,C17H12O9
359.045601,7095409,C10H16O14
359.063386,65963128,C14H16O11
359.07865,61834364,C18H16O8
359.093867,7636100,C22H16O5
359.099768,48465028,C15H20O10
359.115036,64980108,C19H20O7
359.13615,14025876,C16H24O9
359.151409,50791580,C20H24O6
359.187787,13075624,C21H28O5
360.028967,3667442,C12H12O12 13C1
360.037496,6415862,C16H11N1O9
360.045599,6260217,C16H12O9 13C1
360.066804,9610753,C13H16O11 13C1
360.073881,11814404,C17H15N1O8
360.082004,10561031,C17H16O8 13C1
360.103129,8881679,C14H20O10 13C1
360.110304,6129170,C18H19N1O7
360.11839,14632469,C18H20O7 13C1
360.154774,8570404,C19H24O6 13C1
360.19113,3212850,C20H28O5 13C1
361.019101,11749239,C16H10O10
361.021541,20367224,C16H10O10
361.024805,7178105,C9H14O15
361.036776,9201534,C20H10O7
361.042643,22185856,C13H14O12
361.055516,10946437,C17H14O9
361.057912,71665544,C17H14O9
361.061296,9619336,C10H18O14
361.073172,12633996,C21H14O6
361.079047,16484239,C14H18O11
361.094295,89950104,C18H18O8
361.097666,13780886,C11H22O13
361.105561,7636889,C26H18S1
361.109525,7890843,C22H18O5
361.115443,8259485,C15H22O10
361.130686,98863008,C19H22O7
361.167071,47712176,C20H26O6
361.203443,6096832,C21H30O5
362.044554,3692810,C12H14O12 13C1
362.053146,12273933,C16H13N1O9
362.061287,13469969,C16H14O9 13C1
362.076566,3201303,C20H14O6 13C1
362.089526,15993116,C17H17N1O8
362.097662,16238879,C17H18O8 13C1
362.125935,7194922,C18H21N1O7
362.134042,19908910,C18H22O7 13C1
362.170407,10422588,C19H26O6 13C1
362.998436,7400066,C15H8O11
363.016096,6539913,C19H8O8
363.034772,14912144,C16H12O10
363.037184,55806608,C16H12O10
363.040542,6552210,C9H16O15
363.05245,15829655,C20H12O7
363.071209,10054302,C17H16O9
363.073563,107317920,C17H16O9
363.076924,7047841,C10H20O14
363.084804,8538788,C25H16O1S1
363.088844,15501989,C21H16O6
363.109954,145066672,C18H20O8
363.125204,7449268,C22H20O5
363.146336,121342648,C19H24O7
363.182725,30575306,C20H28O6
364.032411,5925914,C15H11N1O10
364.040512,9604125,C15H12O10 13C1
364.068833,17173544,C16H15N1O9
364.076901,20106282,C16H16O9 13C1
364.092278,3894321,C20H16O6 13C1
364.105219,13782070,C17H19N1O8
364.113313,27069498,C17H20O8 13C1
364.149703,26938440,C18H24O7 13C1
364.186083,6483030,C19H28O6 13C1
365.014083,11914653,C15H10O11
365.01646,19107230,C15H10O11
365.031703,14110116,C19H10O8
365.050431,11890092,C16H14O10
365.052839,110857648,C16H14O10
365.064124,5967281,C24H14O2S1
365.068106,21482930,C20H14O7
365.072101,3302836,C15H15N1O9 13C1
365.089227,155028928,C17H18O9
365.104463,16616897,C21H18O6
365.125617,203394512,C18H22O8
365.140897,9858512,C22H22O5
365.161997,87985624,C19H26O7
365.19838,11054566,C20H30O6
366.019853,3223340,C14H10O11 13C1
366.035116,3415858,C18H10O8 13C1
366.048086,12922679,C15H13N1O10
366.0562,20631354,C15H14O10 13C1
366.071454,5893952,C19H14O7 13C1
366.084479,19042118,C16H17N1O9
366.092585,28479304,C16H18O9 13C1
366.107841,3059535,C20H18O6 13C1
366.120853,10374996,C17H21N1O8
366.128971,39423832,C17H22O8 13C1
366.165348,18927462,C18H26O7 13C1
367.011005,6951093,C18H8O9
367.029714,12161212,C15H12O11
367.032113,65835196,C15H12O11
367.044953,6402243,C23H12O3S1
367.047367,26316996,C19H12O8
367.068499,159879376,C16H16O10
367.083756,26677458,C20H16O7
367.087297,4956371,C15H17N1O9 13C1
367.104878,228036832,C17H20O9
367.116078,5820639,C25H20O1S1
367.12016,19157216,C21H20O6
367.141273,170889456,C18H24O8
367.156544,11604207,C22H24O5
367.177656,34476280,C19H28O7
367.192979,9900285,C23H28O4
368.035462,9933388,C14H12O11 13C1
368.050721,4575826,C18H12O8 13C1
368.063776,17257048,C15H15N1O10
368.071858,28971610,C15H16O10 13C1
368.08709700000003,6623841,C19H16O7 13C1
368.100123,13210213,C16H19N1O9
368.108244,43291240,C16H20O9 13C1
368.123507,4285039,C20H20O6 13C1
368.144623,34116216,C17H24O8 13C1
368.181023,7287430,C18H28O7 13C1
369.011411,13833168,C14H10O12
369.024253,9008085,C18H10O9
369.026638,16815062,C18H10O9
369.047775,134190048,C15H14O11
369.063031,35361764,C19H14O8
369.07291,3433449,C16H16O9 18O1
369.084156,185963504,C16H18O10
369.095404,7287794,C24H18O2S1
369.099397,30741492,C20H18O7
369.102905,6108149,C13H22O12
369.109202,5084151,C17H20O8 18O1
369.11924,8713211,C17H22O9
369.120549,183211008,C17H22O9
369.135801,27366402,C21H22O6
369.15692,60593160,C18H26O8
369.172185,14816272,C22H26O5
370.030022,3233126,C17H10O9 13C1
370.043081,9483627,C14H13N1O11
370.051115,21419374,C14H14O11 13C1
370.066345,6251892,C18H14O8 13C1
370.079421,15422841,C15H17N1O10
370.087518,32904572,C15H18O10 13C1
370.102804,7271811,C19H18O7 13C1
370.115782,7460232,C16H21N1O9
370.123914,32806282,C16H22O9 13C1
370.139258,3605905,C20H22O6 13C1
370.160299,11351449,C17H26O8 13C1
371.005833,6211307,C17H8O10
371.027058,49059572,C14H12O12
371.039859,9901816,C18H12O9
371.042296,36378360,C18H12O9
371.045659,8197883,C11H16O14
371.053347,3463933,C13H14O11 13C2
371.063431,129865472,C15H16O11
371.07868,45422344,C19H16O8
371.08209,7059209,C12H20O13
371.089857,4611852,C14H18O10 13C2
371.099813,132880144,C16H20O10
371.115065,42669844,C20H20O7
371.124825,3933978,C17H22O8 18O1
371.136203,68654880,C17H24O9
371.151457,34346788,C21H24O6
371.172545,10835757,C18H28O8
371.187834,12646195,C22H28O5
372.03036,6404227,C13H12O12 13C1
372.045671,5544073,C17H12O9 13C1
372.066784,20879506,C14H16O11 13C1
372.073949,8919188,C18H15N1O8
372.082072,7764120,C18H16O8 13C1
372.103193,21469344,C15H20O10 13C1
372.110325,8083619,C19H19N1O7
372.118459,10172582,C19H20O7 13C1
372.139551,13490350,C16H24O9 13C1
372.154837,6912181,C20H24O6 13C1
373.019194,9198093,C17H10O10
373.021541,16554510,C17H10O10
373.042696,61381144,C14H14O12
373.057957,57383452,C18H14O9
373.061332,10107422,C11H18O14
373.069351,5474849,C13H16O11 13C2
373.079087,66951716,C15H18O11
373.094343,62364204,C19H18O8
373.109645,7486001,C23H18O5
373.115471,42048052,C16H22O10
373.130734,62888504,C20H22O7
373.151923,8092226,C17H26O9
373.167112,36936264,C21H26O6
373.203491,7486039,C22H30O5
374.024845,2921374,C16H10O10 13C1
374.046071,8919974,C13H14O12 13C1
374.05324,9771945,C17H13N1O9
374.061321,10476460,C17H14O9 13C1
374.082433,10664885,C14H18O11 13C1
374.089586,12254136,C18H17N1O8
374.09768,11975611,C18H18O8 13C1
374.118845,8166340,C15H22O10 13C1
374.125947,6360006,C19H21N1O7
374.134104,12180425,C19H22O7 13C1
374.170492,7142360,C20H26O6 13C1
375.022004,10231083,C13H12O13
375.034852,14310704,C17H12O10
375.037237,39558448,C17H12O10
375.040574,7298355,C10H16O15
375.052464,9977143,C21H12O7
375.058352,32415034,C14H16O12
375.071225,9043263,C18H16O9
375.073615,75603264,C18H16O9
375.076968,11451713,C11H20O14
375.088874,12000582,C22H16O6
375.094753,17243464,C15H20O11
375.11001,93035856,C19H20O8
375.12533,5799253,C23H20O5
375.131119,5979479,C16H24O10
375.146389,83860832,C20H24O7
375.182786,28843372,C21H28O6
376.032473,6278846,C16H11N1O10
376.040576,7790273,C16H12O10 13C1
376.06173,5013194,C13H16O12 13C1
376.068879,14065356,C17H15N1O9
376.076978,14540495,C17H16O9 13C1
376.105258,10993371,C18H19N1O8
376.113359,19635934,C18H20O8 13C1
376.149723,17178348,C19H24O7 13C1
376.186132,6438651,C20H28O6 13C1
377.014093,11173956,C16H10O11
377.016511,16195653,C16H10O11
377.031714,8462411,C20H10O8
377.037674,7925838,C13H14O13
377.050481,13017171,C17H14O10
377.052899,79863888,C17H14O10
377.056192,6668373,C10H18O15
377.068163,14819418,C21H14O7
377.08928,102735968,C18H18O9
377.092628,8831076,C11H22O14
377.100521,7938151,C26H18O1S1
377.104547,10772584,C22H18O6
377.125663,133013616,C19H22O8
377.140932,6791287,C23H22O5
377.162052,81764480,C20H26O7
377.198423,14409870,C21H30O6
378.048151,9470431,C16H13N1O10
378.056274,15213026,C16H14O10 13C1
378.071586,3518953,C20H14O7 13C1
378.084518,17867246,C17H17N1O9
378.092639,20488688,C17H18O9 13C1
378.120929,9101820,C18H21N1O8
378.129024,28582400,C18H22O8 13C1
378.165391,18571790,C19H26O7 13C1
378.201673,4665884,C20H30O6 13C1
379.029799,13951845,C16H12O11
379.032171,46605156,C16H12O11
379.047434,15213420,C20H12O8
379.068553,108241784,C17H16O10
379.079772,7775097,C25H16O2S1
379.083826,17081210,C21H16O7
379.104933,159359872,C18H20O9
379.120191,11789193,C22H20O6
379.141319,160146320,C19H24O8
379.15655,8299415,C23H24O5
379.177704,46572448,C20H28O7
380.035493,7701747,C15H12O11 13C1
380.050642,3065081,C19H12O8 13C1
380.0638,14083326,C16H15N1O10
380.071912,20718850,C16H16O10 13C1
380.100172,13837581,C17H19N1O9
380.108302,30876944,C17H20O9 13C1
380.144679,30450974,C18H24O8 13C1
380.181061,9110829,C19H28O7 13C1
381.009025,9496180,C15H10O12
381.011424,8955509,C15H10O12
381.02668,11716219,C19H10O9
381.045444,9184898,C16H14O11
381.047826,96249472,C16H14O11
381.063053,23340682,C20H14O8
381.084206,145467024,C17H18O10
381.099466,18982552,C21H18O7
381.12059,189507232,C18H22O9
381.135847,12879526,C22H22O6
381.156979,99460784,C19H26O8
381.172253,7546549,C23H26O5
381.193388,14198461,C20H30O7
382.043111,9316364,C15H13N1O11
382.051173,16427023,C15H14O11 13C1
382.066519,4429845,C19H14O8 13C1
382.079449,16590874,C16H17N1O10
382.08757,26290206,C16H18O10 13C1
382.102825,4487204,C20H18O7 13C1
382.115872,9406505,C17H21N1O9
382.123962,38610988,C17H22O9 13C1
382.139145,4393010,C21H22O6 13C1
382.160345,20539450,C18H26O8 13C1
382.196746,2918473,C19H30O7 13C1
383.005908,5884295,C18H8O10
383.027097,41363856,C15H12O12
383.042351,20949398,C19H12O9
383.06348,129477024,C16H16O11
383.07873,26814884,C20H16O8
383.082143,5056933,C15H17N1O10 13C1
383.088537,3764647,C17H18O9 18O1
383.09987,157788592,C17H20O10
383.115124,23636402,C21H20O7
383.12478,4819382,C18H22O8 18O1
383.127281,3645879,C16H22O9 13C2
383.13624600000003,129608120,C18H24O9
383.151497,19360192,C22H24O6
383.172628,29600200,C19H28O8
383.18789,8595918,C23H28O5
384.030447,7211801,C14H12O12 13C1
384.045674,5610271,C18H12O9 13C1
384.05874,13626148,C15H15N1O11
384.066835,21392168,C15H16O11 13C1
384.082073,6748973,C19H16O8 13C1
384.095138,11021106,C16H19N1O10
384.10323,28257078,C16H20O10 13C1
384.118476,4741948,C20H20O7 13C1
384.139611,24406852,C17H24O9 13C1
384.154817,3582794,C21H24O6 13C1
384.175958,6728530,C18H28O8 13C1
385.021611,13724829,C18H10O10
385.042751,81505448,C15H14O12
385.058004,35400876,C19H14O9
385.061367,6323372,C12H18O14
385.067975,3552431,C16H16O10 18O1
385.079129,112438448,C16H18O11
385.094386,37039288,C20H18O8
385.097709,6798522,C13H22O13
385.104115,5278909,C17H20O9 18O1
385.115521,103132352,C17H22O10
385.130782,34647240,C21H22O7
385.151898,39202000,C18H26O9
385.167179,25144534,C22H26O6
385.203544,6167780,C23H30O5
386.04611,13839916,C14H14O12 13C1
386.061379,6377010,C18H14O9 13C1
386.082486,19721786,C15H18O11 13C1
386.08962,8359485,C19H17N1O8
386.097738,8228416,C19H18O8 13C1
386.118891,19410504,C16H22O10 13C1
386.134087,7073358,C20H22O7 13C1
386.155265,8236631,C17H26O9 13C1
386.170529,5951068,C21H26O6 13C1
387.022021,18067366,C14H12O13
387.034914,9539500,C18H12O10
387.037284,30158764,C18H12O10
387.058409,72921016,C15H16O12
387.073662,52146108,C19H16O9
387.077016,7606204,C12H20O14
387.094789,55226308,C16H20O11
387.110042,54964168,C20H20O8
387.13117,32649170,C17H24O10
387.146432,52867032,C21H24O7
387.167557,6053856,C18H28O9
387.182811,25702374,C22H28O6
388.03258,5919022,C17H11N1O10
388.040682,6893873,C17H12O10 13C1
388.061756,13226297,C14H16O12 13C1
388.06891,11497788,C18H15N1O9
388.076997,11866431,C18H16O9 13C1
388.098161,10391879,C15H20O11 13C1
388.10529,8851786,C19H19N1O8
388.113377,11759949,C19H20O8 13C1
388.134558,5382485,C16H24O10 13C1
388.149781,11088219,C20H24O7 13C1
388.186224,6689129,C21H28O6 13C1
389.014119,12923560,C17H10O11
389.016559,11055785,C17H10O11
389.037671,21541552,C14H14O13
389.050519,10891958,C18H14O10
389.052928,61190840,C18H14O10
389.056319,6861496,C11H18O15
389.068195,9491133,C22H14O7
389.074062,28848830,C15H18O12
389.089314,75674312,C19H18O9
389.092687,9597638,C12H22O14
389.104606,8368843,C23H18O6
389.110453,16397005,C16H22O11
389.125709,89240272,C20H22O8
389.162083,62829280,C21H26O7
389.198481,17445614,C22H30O6
390.039661,3331121,C13H14O13 13C1
390.048193,8664116,C17H13N1O10
390.056279,12432440,C17H14O10 13C1
390.07606,4326463,C14H18O12 13C1
390.084574,14857282,C18H17N1O9
390.092681,15578181,C18H18O9 13C1
390.115391,3091534,C16H22O10 17O1
390.120951,10114128,C19H21N1O8
390.12906,19625044,C19H22O8 13C1
390.165463,14365793,C20H26O7 13C1
390.201895,4887663,C21H30O6 13C1
391.029801,15283627,C17H12O11
391.032208,38581676,C17H12O11
391.047477,11875762,C21H12O8
391.053348,11744692,C14H16O13
391.066251,10884537,C18H16O10
391.068592,91338168,C18H16O10
391.071953,8697275,C11H20O15
391.083842,12809664,C22H16O7
391.089776,6034882,C18H17N1O8 17O1
391.104991,112702920,C19H20O9
391.108375,6223305,C12H24O14
391.116276,6399436,C27H20O1S1
391.12023,9696717,C23H20O6
391.141363,130135512,C20H24O8
391.177761,53261796,C21H28O7
391.21416,7198193,C22H32O6
392.035533,5666601,C16H12O11 13C1
392.063857,14743348,C17H15N1O10
392.07195,16496439,C17H16O10 13C1
392.087315,3055421,C21H16O7 13C1
392.100213,13891393,C18H19N1O9
392.108338,24524612,C18H20O9 13C1
392.136671,7755599,C19H23N1O8
392.144725,25868114,C19H24O8 13C1
392.181141,14694240,C20H28O7 13C1
393.009096,13703320,C16H10O12
393.011486,8820889,C16H10O12
393.02675,8378527,C20H10O9
393.045499,11548838,C17H14O11
393.04787,83474600,C17H14O11
393.063136,16955564,C21H14O8
393.084252,120699064,C18H18O10
393.095524,7362745,C26H18O2S1
393.099484,13973690,C22H18O7
393.120647,173258944,C19H22O9
393.135853,10467528,C23H22O6
393.157024,118470864,C20H26O8
393.193423,23001310,C21H30O7
394.043183,9591325,C16H13N1O11
394.051211,14662176,C16H14O11 13C1
394.066582,4819494,C20H14O8 13C1
394.079516,16939562,C17H17N1O10
394.087623,22608430,C17H18O10 13C1
394.102922,3334707,C21H18O7 13C1
394.115889,8968760,C18H21N1O9
394.123996,34585148,C18H22O9 13C1
394.160374,26589768,C19H26O8 13C1
394.19673,4958806,C20H30O7 13C1
395.024782,14318475,C16H12O12
395.027141,37960588,C16H12O12
395.042405,15580049,C20H12O9
395.063521,120699800,C17H16O11
395.074736,7191454,C25H16O3S1
395.078784,22444958,C21H16O8
395.083023,4393889,C16H17N1O10 13C1
395.099916,160938912,C18H20O10
395.115176,17529772,C22H20O7
395.136299,177454000,C19H24O9
395.151578,11369402,C23H24O6
395.172679,59620288,C20H28O8
395.209083,6486992,C21H32O7
396.030482,6495488,C15H12O12 13C1
396.045846,3661061,C19H12O9 13C1
396.058817,13303050,C16H15N1O11
396.066869,21740814,C16H16O11 13C1
396.082132,5700883,C20H16O8 13C1
396.095177,14155032,C17H19N1O10
396.103259,30326042,C17H20O10 13C1
396.118632,4132128,C21H20O7 13C1
396.131507,6585637,C18H23N1O9
396.139667,35831080,C18H24O9 13C1
396.176085,12975413,C19H28O8 13C1
397.021646,11116141,C19H10O10
397.042804,84655736,C16H14O12
397.058053,26885754,C20H14O9
397.07918,134069888,C17H18O11
397.090444,7519878,C25H18O3S1
397.094445,26394248,C21H18O8
397.104276,3212939,C18H20O9 18O1
397.115567,163430032,C18H22O10
397.130832,22429332,C22H22O7
397.140402,3495576,C19H24O8 18O1
397.142799,4101785,C17H24O9 13C2
397.151953,95403680,C19H26O9
397.167201,18005666,C23H26O6
397.188335,15122090,C20H30O8
397.203621,6282928,C24H30O5
398.046132,14434275,C15H14O12 13C1
398.061415,5591017,C19H14O9 13C1
398.074423,11649006,C16H17N1O11
398.082528,25378800,C16H18O11 13C1
398.097791,6250486,C20H18O8 13C1
398.110823,9977851,C17H21N1O10
398.11893,30982142,C17H22O10 13C1
398.134214,5758980,C21H22O7 13C1
398.155299,17334282,C18H26O9 13C1
398.170437,4116497,C22H26O6 13C1
399.022071,25084230,C15H12O13
399.034945,8765770,C19H12O10
399.037327,22200650,C19H12O10
399.058459,104841552,C16H16O12
399.073733,36651352,C20H16O9
399.077062,8225114,C13H20O14
399.085229,5107036,C15H18O11 13C2
399.094853,104317280,C17H20O11
399.110115,32883046,C21H20O8
399.113481,6570343,C14H24O13
399.131229,86688112,C18H24O10
399.14648,32719218,C22H24O7
399.167625,23085434,C19H28O9
399.182861,17777024,C23H28O6
400.040688,5395124,C18H12O10 13C1
400.061805,17646268,C15H16O12 13C1
400.077122,7758530,C19H16O9 13C1
400.098202,19104456,C16H20O11 13C1
400.105328,6587084,C20H19N1O8
400.113414,9732814,C20H20O8 13C1
400.134615,17056470,C17H24O10 13C1
400.149867,7963356,C21H24O7 13C1
400.17099,4735715,C18H28O9 13C1
400.186152,4444905,C22H28O6 13C1
401.014173,9470992,C18H10O11
401.016565,10765329,C18H10O11
401.03774,41927704,C15H14O13
401.050613,9413661,C19H14O10
401.052975,42222620,C19H14O10
401.074109,68928552,C16H18O12
401.089358,50054188,C20H18O9
401.092796,8078380,C13H22O14
401.110494,49792052,C17H22O11
401.125758,50840632,C21H22O8
401.146918,21955648,C18H26O10
401.162143,40485956,C22H26O7
401.198557,14845009,C23H30O6
402.041173,7546236,C14H14O13 13C1
402.048132,5965182,C18H13N1O10
402.056375,8750465,C18H14O10 13C1
402.077451,10257800,C15H18O12 13C1
402.084611,9586059,C19H17N1O9
402.092693,10724750,C19H18O9 13C1
402.113846,9299349,C16H22O11 13C1
402.120982,6587800,C20H21N1O8
402.129138,11666843,C20H22O8 13C1
402.150264,5006754,C17H26O10 13C1
402.165513,11093415,C21H26O7 13C1
402.201852,4048308,C22H30O6 13C1
403.029842,11159255,C18H12O11
403.032261,28329688,C18H12O11
403.053388,29607646,C15H16O13
403.066262,9176803,C19H16O10
403.068646,63358692,C19H16O10
403.071977,7849702,C12H20O15
403.083968,7317226,C23H16O7
403.089775,23250668,C16H20O12
403.105027,69060336,C20H20O9
403.108398,7145202,C13H24O14
403.12611,11618040,C17H24O11
403.141422,73320192,C21H24O8
403.177792,45074188,C22H28O7
403.214158,8677143,C23H32O6
404.035665,4315189,C17H12O11 13C1
404.056679,5519420,C14H16O13 13C1
404.063882,12445758,C18H15N1O10
404.072016,12437569,C18H16O10 13C1
404.093313,4413513,C15H20O12 13C1
404.100243,11921483,C19H19N1O9
404.108391,14698574,C19H20O9 13C1
404.144778,16238682,C20H24O8 13C1
404.181213,10438759,C21H28O7 13C1
405.009122,10013060,C17H10O12
405.026777,6850954,C21H10O9
405.045506,11209104,C18H14O11
405.04791,59558288,C18H14O11
405.063211,9759126,C22H14O8
405.069052,9775512,C15H18O13
405.084309,80791968,C19H18O10
405.087724,6760863,C12H22O15
405.099587,7817635,C23H18O7
405.120683,104581544,C20H22O9
405.136019,6883759,C24H22O6
405.157079,87607736,C21H26O8
405.193462,27675074,C22H30O7
406.043185,8661732,C17H13N1O11
406.051269,10848999,C17H14O11 13C1
406.079561,13339377,C18H17N1O10
406.087682,15698675,C18H18O10 13C1
406.115952,9276157,C19H21N1O9
406.124031,21515008,C19H22O9 13C1
406.160444,20400908,C20H26O8 13C1
406.196785,6368025,C21H30O7 13C1
407.024755,14978096,C17H12O12
407.027188,27479088,C17H12O12
407.042459,9243701,C21H12O9
407.06116,9432124,C18H16O11
407.06357,87149632,C18H16O11
407.078828,14109762,C22H16O8
407.099973,106548296,C19H20O10
407.111194,6704205,C27H20O2S1
407.115288,8244302,C23H20O7
407.136345,142986320,C20H24O9
407.172729,66243680,C21H28O8
407.20913,10775661,C22H32O7
408.030552,4791679,C16H12O12 13C1
408.058799,11644297,C17H15N1O11
408.066901,17075596,C17H16O11 13C1
408.082059,3988880,C21H16O8 13C1
408.095228,13880725,C18H19N1O10
408.103331,21204376,C18H20O10 13C1
408.13161,7228833,C19H23N1O9
408.139692,31051172,C19H24O9 13C1
408.176114,15338927,C20H28O8 13C1
409.004045,6057665,C16H10O13
409.021679,7335623,C20H10O10
409.042838,64933580,C17H14O12
409.058115,16289490,C21H14O9
409.079233,107728600,C18H18O11
409.090473,7147229,C26H18O3S1
409.094501,14061278,C22H18O8
409.115618,148229856,C19H22O10
409.130869,13061866,C23H22O7
409.143005,3230446,C18H24O9 13C2
409.152002,115986160,C20H26O9
409.167291,8662774,C24H26O6
409.188389,27807484,C21H30O8
410.046173,11407380,C16H14O12 13C1
410.061466,4325402,C20H14O9 13C1
410.074488,13357085,C17H17N1O11
410.082608,20697120,C17H18O11 13C1
410.110866,10596393,C18H21N1O10
410.118994,28266540,C18H22O10 13C1
410.155362,23187512,C19H26O9 13C1
410.191696,6664260,C20H30O8 13C1
411.02212,21909838,C16H12O13
411.037387,15896916,C20H12O10
411.058505,96325976,C17H16O12
411.073755,24170848,C21H16O9
411.094896,113103208,C18H20O11
411.106038,7876970,C26H20O3S1
411.110149,21516650,C22H20O8
411.131277,130929008,C19H24O10
411.146519,16781686,C23H24O7
411.167663,52482428,C20H28O9
411.182911,9482626,C24H28O6
411.204045,6066569,C21H32O8
412.025555,3371662,C15H12O13 13C1
412.040798,3928723,C19H12O10 13C1
412.053772,7680663,C16H15N1O12
412.061853,18436762,C16H16O12 13C1
412.077086,7221918,C20H16O9 13C1
412.090124,11834018,C17H19N1O11
412.098232,24367780,C17H20O11 13C1
412.113584,3072682,C21H20O8 13C1
412.134638,27415216,C18H24O10 13C1
412.149925,3338933,C22H24O7 13C1
412.171057,10941116,C19H28O9 13C1
413.016607,8516549,C19H10O11
413.037775,52941772,C16H14O13
413.053043,25547728,C20H14O10
413.074164,92918744,C17H18O12
413.08941,33280988,C21H18O9
413.110545,97637344,C18H22O11
413.1258,31642598,C22H22O8
413.146937,59692012,C19H26O10
413.162185,24433650,C23H26O7
413.183325,12186617,C20H30O9
